JVM,Version,VM,OS,Architecture,Distribution,Packaging,JavaFX,JCK,Free,License,Maintained,Supported,Link
Zulu,8,HotSpot,Alpine,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Linux,ARM-32 HF,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Linux,ARM-32 SF,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Linux,ARM-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Linux,PPC-32 HD,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Linux,PPC-32 HD,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Linux,PPC-32 SPE,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Linux,PPC-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Linux,x86-32,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Linux,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Linux,x86-32,JRE,Archive,Yes,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Linux,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Linux,x86-64,JRE,Archive,Yes,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,macOS,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,macOS,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,macOS,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,macOS,x86-64,JRE,Archive,Yes,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Solaris,SPARC-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Solaris,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Windows,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Windows,x86-32,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Windows,x86-32,JDK,Installer,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Windows,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Windows,x86-32,JRE,Archive,Yes,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Windows,x86-32,JRE,Installer,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Windows,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Windows,x86-64,JRE,Archive,Yes,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,9,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,9,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,9,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,9,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,9,HotSpot,Windows,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,9,HotSpot,Windows,x86-32,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,9,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,9,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,10,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,10,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,10,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,10,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,10,HotSpot,Windows,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,10,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,10,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Alpine,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Alpine,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Linux,ARM-32 HF,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Linux,ARM-32 SF,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Linux,ARM-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Linux,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Linux,x86-64,JRE,Archive,Yes,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,macOS,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,macOS,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,macOS,x86-64,JRE,Archive,Yes,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Windows,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Windows,x86-32,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Windows,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Windows,x86-32,JRE,Archive,Yes,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Windows,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,11,HotSpot,Windows,x86-64,JRE,Archive,Yes,Yes,Yes,GPLv2+CPE,2027-09,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,12,HotSpot,Alpine,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,12,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,12,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,12,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,12,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,12,HotSpot,Windows,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,12,HotSpot,Windows,x86-32,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,12,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,12,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,12,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://www.azul.com/downloads/zulu-community/
Zulu,13,HotSpot,Alpine,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,13,HotSpot,Alpine,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,13,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,13,HotSpot,Linux,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,13,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,13,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,13,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,13,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,13,HotSpot,macOS,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,13,HotSpot,Windows,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,13,HotSpot,Windows,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,13,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,13,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,13,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,13,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,14,HotSpot,Alpine,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,14,HotSpot,Alpine,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,14,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,14,HotSpot,Linux,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,14,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,14,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,14,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,14,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,GPLv2+CPE,No,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,14,HotSpot,macOS,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,14,HotSpot,Windows,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,14,HotSpot,Windows,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,14,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,14,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,14,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,14,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,GPLv2+CPE,No,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,15,HotSpot,Alpine,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,15,HotSpot,Alpine,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,15,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,15,HotSpot,Linux,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,15,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,15,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,15,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,15,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,15,HotSpot,macOS,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,15,HotSpot,Windows,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,15,HotSpot,Windows,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,15,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,15,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,15,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,15,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,GPLv2+CPE,2023-03,Yes,https://www.azul.com/downloads/zulu-community/
